FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
120417;0000;;;;
120418;0000;;156,729;;
120419;0000;;74,8875;;
120420;0000;;113,358;;
120421;0000;;107,771;;
120422;0000;;110,433;;
120423;0000;;;;
120424;0000;;74,3458;;
120425;0000;;73,4625;;
120426;0000;;110,358;;
120427;0000;;113,463;;
120428;0000;;46,9417;;
120429;0000;;36,1833;;
120430;0000;;62,6833;;
120501;0000;;69,3792;;
120502;0000;;48,6087;;
120503;0000;;79,9417;;
120504;0000;;103,723;;
120505;0000;;56,0042;;
120506;0000;;30,7956;;
120507;0000;;48,4954;;
120508;0000;;96,2739;;
120509;0000;;78,9083;;
120510;0000;;42,3391;;
120511;0000;;46,6;;
120512;0000;;99,2583;;
120513;0000;;99,5;;
120514;0000;;113,354;;
120515;0000;;54,6917;;
120516;0000;;55,0583;;
120517;0000;;51,5174;;
120518;0000;;50,0087;;
120519;0000;;51,1136;;
120520;0000;;77,7478;;
120521;0000;;140,224;;
120522;0000;;215,8;;
120523;0000;;150,548;;
120524;0000;;178,109;;
120525;0000;;66,6761;;
120526;0000;;22,8208;;
120527;0000;;27,3261;;
120528;0000;;;29,1421;
120529;0000;;60,938;;
120530;0000;;96,0304;;
120531;0000;;223,23;;
120601;0000;;25,5444;;
120602;0000;;41,2636;;
120603;0000;;50,8143;;
120604;0000;;179,342;;
120605;0000;;125,8;;
120606;0000;;183,15;;
120607;0000;;128,436;;
120608;0000;;;219,706;
120609;0000;;;172,077;
120610;0000;;;;
120611;0000;;;;
120612;0000;;35,02;;
120613;0000;;55,55;;
120614;0000;;178,308;;
120615;0000;;;;
120616;0000;;55,3458;;
120617;0000;;34,6;;
120618;0000;;69,0042;;
120619;0000;;;;
120620;0000;;26,2263;;
120621;0000;;22,975;;
120622;0000;;;;
120623;0000;;21,0739;;
120624;0000;;120,491;;
120625;0000;;281,104;;
120626;0000;;;;
120627;0000;;98,6375;;
120628;0000;;90,0304;;
120629;0000;;;75,9799;
120630;0000;;101,454;;
120701;0000;;77,7826;;
120702;0000;;197,158;;
120703;0000;;69,7434;;
120704;0000;;83,2391;;
120705;0000;;92,7095;;
120706;0000;;54,2478;;
120707;0000;;57,1782;;
120708;0000;;126,313;;
120709;0000;;186,608;;
120710;0000;;241,135;;
120711;0000;;125,925;;
120712;0000;;124,952;;
120713;0000;;130,57;;
120714;0000;;186,15;;
120715;0000;;213,761;;
120716;0000;;353,758;;
120717;0000;;235,817;;
120718;0000;;157,183;;
120719;0000;;167,517;;
120720;0000;;65,2782;;
120721;0000;;222,446;;
120722;0000;;182,686;;
120723;0000;;226,782;;
120724;0000;;398,045;;
120725;0000;;234,208;;
120726;0000;;;;
120727;0000;;;;
120728;0000;;136,017;;
120729;0000;;201,465;;
120730;0000;;265,308;;
120731;0000;;114,804;;
120801;0000;;34,075;;
120802;0000;;26,0174;;
120803;0000;;93,0042;;
120804;0000;;202,075;;
120805;0000;;67,7695;;
120806;0000;;183,217;;
120807;0000;;;;
120808;0000;;;;
120809;0000;;79,0416;;
120810;0000;;194,775;;
120811;0000;;153,25;;
120812;0000;;60,3917;;
120813;0000;;52,4087;;
120814;0000;;25,6458;;
120815;0000;;25,7208;;
120816;0000;;34,5261;;
120817;0000;;52,775;;
120818;0000;;74,8208;;
120819;0000;;77,2174;;
120820;0000;;54,6043;;
120821;0000;;69,8826;;
120822;0000;;79,9083;;
120823;0000;;125,93;;
120824;0000;;168,291;;
120825;0000;;173,75;;
120826;0000;;246,696;;
120827;0000;;165,671;;
120828;0000;;175,65;;
120829;0000;;97,387;;
120830;0000;;150,283;;
120831;0000;;101,462;;
120901;0000;;132,721;;
120902;0000;;45,0869;;
120903;0000;;54,65;;
120904;0000;;79,6917;;
120905;0000;;84,426;;
120906;0000;;62,45;;
120907;0000;;49,9333;;
120908;0000;;116,673;;
120909;0000;;70,2333;;
120910;0000;;136,35;;
120911;0000;;64,3583;;
120912;0000;;79,4208;;
120913;0000;;;;
120914;0000;;;;
120915;0000;;;;
120916;0000;;;;
120917;0000;;;;
120918;0000;;;;
120919;0000;;;;
120920;0000;;;;
120921;0000;;;;
120922;0000;;;;
120923;0000;;;;
120924;0000;;;;
120925;0000;;;;
120926;0000;;;;
120927;0000;;50,1956;;
120928;0000;;34,0083;;
120929;0000;;32,7167;;
120930;0000;;36,3125;;
121001;0000;;60,1083;;
121002;0000;;47,5913;;
121003;0000;;51,8125;;
121004;0000;;43,6333;;
121005;0000;;52,3;;
121006;0000;;60,925;;
121007;0000;;44,6143;;
121008;0000;;61,2792;;
121009;0000;;40,821;;
121010;0000;;44,315;;
121011;0000;;41,9091;;
121012;0000;;57,8;;
121013;0000;;40,1791;;
121014;0000;;31,8083;;
121015;0000;;35,6791;;
121016;0000;;45,2695;;
121017;0000;;66;;
121018;0000;;47,1625;;
121019;0000;;41,8;;
121020;0000;;;;
121021;0000;;;;
121022;0000;;;;
121023;0000;;;;
121024;0000;;;;
121025;0000;;;;
121026;0000;;;;
121027;0000;;;;
121028;0000;;;;
121029;0000;;;;
121030;0000;;;;
121031;0000;;;;
121101;0000;;;;
121102;0000;;;;
121103;0000;;;;
121104;0000;;;;
121105;0000;;;;
121106;0000;;;;
121107;0000;;;;
121108;0000;;;;
121109;0000;;;;
121110;0000;;;;
121111;0000;;;;
121112;0000;;;;
121113;0000;;;;
121114;0000;;;;
121115;0000;;;;
121116;0000;;;;
121117;0000;;;;
121118;0000;;;;
121119;0000;;;;
121120;0000;;;;
121121;0000;;;;
121122;0000;;;;
121123;0000;;;;
121124;0000;;;;
121125;0000;;;;
121126;0000;;;;
121127;0000;;;;
121128;0000;;;;
121129;0000;;;;
121130;0000;;;;
121201;0000;;;;
121202;0000;;;;
121203;0000;;;;
121204;0000;;;;
121205;0000;;;;
121206;0000;;;;
121207;0000;;;;
121208;0000;;;;
121209;0000;;;;
121210;0000;;;;
121211;0000;;;;
121212;0000;;;;
121213;0000;;;;
121214;0000;;;;
121215;0000;;;;
121216;0000;;;;
121217;0000;;;;
121218;0000;;;;
121219;0000;;;;
121220;0000;;;;
121221;0000;;;;
121222;0000;;;;
121223;0000;;;;
121224;0000;;;;
121225;0000;;;;
121226;0000;;;;
121227;0000;;;;
121228;0000;;;;
121229;0000;;;;
121230;0000;;;;
121231;0000;;;;
130101;0000;;;;
130102;0000;;;;
130103;0000;;;;
130104;0000;;;;
130105;0000;;;;
130106;0000;;;;
130107;0000;;;;
130108;0000;;;;
130109;0000;;;;
130110;0000;;;;
130111;0000;;;;
130112;0000;;;;
130113;0000;;;;
130114;0000;;;;
130115;0000;;;;
130116;0000;;;;
130117;0000;;;;
130118;0000;;;;
130119;0000;;;;
130120;0000;;;;
130121;0000;;;;
130122;0000;;;;
130123;0000;;;;
130124;0000;;;;
130125;0000;;;;
130126;0000;;;;
130127;0000;;;;
130128;0000;;;;
130129;0000;;;;
130130;0000;;;;
130131;0000;;;;
130201;0000;;;;
130202;0000;;;;
130203;0000;;;;
130204;0000;;;;
130205;0000;;;;
130206;0000;;;;
130207;0000;;;;
130208;0000;;;;
130209;0000;;;;
130210;0000;;;;
130211;0000;;;;
130212;0000;;;;
130213;0000;;;;
130214;0000;;;;
130215;0000;;;;
130216;0000;;;;
130217;0000;;;;
130218;0000;;;;
130219;0000;;;;
130220;0000;;;;
130221;0000;;;;
130222;0000;;;;
130223;0000;;;;
130224;0000;;;;
130225;0000;;;;
130226;0000;;;;
130227;0000;;;;
130228;0000;;;;
130301;0000;32,1666;;;
130302;0000;25,9583;;;
130303;0000;14,9167;;;
130304;0000;30,7083;;;
130305;0000;28,7917;;;
130306;0000;27,5417;;;
130307;0000;31,2917;;;
130308;0000;26,8333;;;
130309;0000;28,5;;;
130310;0000;20,5417;;;
130311;0000;21,0833;;;
130312;0000;25,375;;;
130313;0000;26,5417;;;
130314;0000;23,0833;;;
130315;0000;35,4166;;;
130316;0000;25,0833;;;
130317;0000;49,2916;;;
130318;0000;27,5;;;
130319;0000;37,5;;;
130320;0000;47,2083;;;
130321;0000;28,0833;;;
130322;0000;36,5416;;;
130323;0000;29,2917;;;
130324;0000;24,3333;;;
130325;0000;28,75;;;
130326;0000;29,125;;;
130327;0000;26,4167;;;
130328;0000;32,4583;;;
130329;0000;43,4166;;;
130330;0000;32,7083;;;
130331;0000;45,25;;;
130401;0000;39,25;;;
130402;0000;32,5416;;;
130403;0000;33,5833;;;
130404;0000;34,25;;;
130405;0000;21,6667;;;
130406;0000;46,5416;;;
130407;0000;43,2916;;;
130408;0000;56,625;;;
130409;0000;38,8333;;;
130410;0000;;;;
130411;0000;;;;
130412;0000;66,8333;;;
130413;0000;100,792;;;
130414;0000;119,542;;;
130415;0000;46,625;;;
130416;0000;72,75;;;
130417;0000;;;;
130418;0000;58,7826;;;
130419;0000;48,4166;;;
130420;0000;35,4166;;;
130421;0000;28,9167;;;
130422;0000;35,125;;;
130423;0000;23,3333;;;
130424;0000;52,4583;;;
130425;0000;87,75;;;
130426;0000;104,417;;;
130427;0000;99,5;;;
130428;0000;89,1666;;;
130429;0000;;;253,4;
130430;0000;;;;
130501;0000;89,9583;;;
130502;0000;70;;;
130503;0000;24,4167;;;
130504;0000;96,4583;;;
130505;0000;82,5416;;;
130506;0000;142,5;;;
130507;0000;117,833;;;
130508;0000;92,375;;;
130509;0000;68,913;;;
130510;0000;32,9166;;;
130511;0000;42,4583;;;
130512;0000;63,2083;;;
130513;0000;51,0833;;;
130514;0000;101,708;;;
130515;0000;190,25;;;
130516;0000;233,045;;;
130517;0000;185,333;;;
130518;0000;130,833;;;
130519;0000;163,292;;;
130520;0000;102,348;;;
130521;0000;97,25;;;
130522;0000;122,292;;;
130523;0000;75,5833;;;
130524;0000;48,4166;;;
130525;0000;26,9167;;;
130526;0000;22,7083;;;
130527;0000;20,0417;;;
130528;0000;18,375;;;
130529;0000;54,1739;;;
130530;0000;38,7083;;;
130531;0000;22,7083;;;
130601;0000;42,7916;;;
130602;0000;37,125;;;
130603;0000;79,0416;;;
130604;0000;50,7826;;;
130605;0000;147,174;;;
130606;0000;179,333;;;
130607;0000;107,167;;;
130608;0000;172,304;;;
130609;0000;;;321,75;
130610;0000;;;224,773;
130611;0000;216,542;;;
130612;0000;108,833;;;
130613;0000;75,5416;;;
130614;0000;87,3333;;;
130615;0000;33,0869;;;
130616;0000;148,083;;;
130617;0000;47,375;;;
130618;0000;102,375;;;
130619;0000;290,125;;;
130620;0000;137,25;;;
130621;0000;30,125;;;
130622;0000;148,792;;;
130623;0000;178,375;;;
130624;0000;;;175,042;
130625;0000;185,792;;;
130626;0000;28,5;;;
130627;0000;;;;
130628;0000;;;;
130629;0000;;;113;
130630;0000;39,4782;;;
130701;0000;31,0454;;;
130702;0000;;;;
130703;0000;;;;
130704;0000;74,9091;;;
130705;0000;104,875;;;
130706;0000;96,625;;;
130707;0000;232,5;;;
130708;0000;119,417;;;
130709;0000;25,3043;;;
130710;0000;34,5714;;;
130711;0000;37,4166;;;
130712;0000;64,625;;;
130713;0000;60;;;
130714;0000;54,375;;;
130715;0000;69,4347;;;
130716;0000;60,875;;;
130717;0000;76,0454;;;
130718;0000;155,833;;;
130719;0000;56,0416;;;
130720;0000;103,652;;;
130721;0000;323,25;;;
130722;0000;179,625;;;
130723;0000;127,333;;;
130724;0000;122,375;;;
130725;0000;40,0416;;;
130726;0000;76;;;
130727;0000;54,826;;;
130728;0000;79,4583;;;
130729;0000;38,6956;;;
130730;0000;36,375;;;
130731;0000;101,565;;;
130801;0000;121,375;;;
130802;0000;55,7083;;;
130803;0000;22,6667;;;
130804;0000;14;;;
130805;0000;33,625;;;
130806;0000;35,9583;;;
130807;0000;40,6666;;;
130808;0000;104,5;;;
130809;0000;130,917;;;
130810;0000;40,9583;;;
130811;0000;21,5;;;
130812;0000;141,667;;;
130813;0000;193,333;;;
130814;0000;120,583;;;
130815;0000;63,9583;;;
130816;0000;89,4583;;;
130817;0000;121,667;;;
130818;0000;56,5416;;;
130819;0000;91,8571;;;
130820;0000;82,4347;;;
130821;0000;64,5833;;;
130822;0000;132,708;;;
130823;0000;58,2083;;;
130824;0000;64,25;;;
130825;0000;166,208;;;
130826;0000;74;;;
130827;0000;54,9583;;;
130828;0000;40,4166;;;
130829;0000;21,5417;;;
130830;0000;44;;;
130831;0000;39,7916;;;
130901;0000;45,7916;;;
130902;0000;63,375;;;
130903;0000;80,5;;;
130904;0000;54,3;;;
130905;0000;;;;
130906;0000;26,375;;;
130907;0000;13,9583;;;
130908;0000;18,0833;;;
130909;0000;13,5833;;;
130910;0000;23,3333;;;
130911;0000;30,7917;;;
130912;0000;72,125;;;
130913;0000;120,333;;;
130914;0000;68,625;;;
130915;0000;41,9166;;;
130916;0000;60,3333;;;
130917;0000;53,5;;;
130918;0000;96,4583;;;
130919;0000;43,5416;;;
130920;0000;33,1666;;;
130921;0000;72,0416;;;
130922;0000;56,375;;;
130923;0000;59,0416;;;
130924;0000;59,2916;;;
130925;0000;52,7916;;;
130926;0000;27,7917;;;
130927;0000;101,833;;;
130928;0000;121,833;;;
130929;0000;94,1666;;;
130930;0000;48,5;;;
131001;0000;40,5416;;;
131002;0000;46,125;;;
131003;0000;40,0833;;;
131004;0000;39,2083;;;
131005;0000;33,5833;;;
131006;0000;27,7917;;;
131007;0000;32,9583;;;
131008;0000;38,1666;;;
131009;0000;36,1666;;;
131010;0000;36,25;;;
131011;0000;22,0417;;;
131012;0000;20,9167;;;
131013;0000;22,625;;;
131014;0000;33,9166;;;
131015;0000;18,5;;;
131016;0000;22,2917;;;
131017;0000;29,125;;;
131018;0000;38,5833;;;
131019;0000;24,5;;;
131020;0000;13,625;;;
131021;0000;22,8333;;;
131022;0000;32,2916;;;
131023;0000;32,75;;;
131024;0000;31,7917;;;
131025;0000;24,375;;;
131026;0000;21,2917;;;
131027;0000;23,3333;;;
131028;0000;31,875;;;
131029;0000;29,25;;;
131030;0000;32,5416;;;
131031;0000;29,9167;;;
131101;0000;17,1667;;;
131102;0000;19,875;;;
131103;0000;14,875;;;
131104;0000;20,1667;;;
131105;0000;26,4583;;;
131106;0000;27,25;;;
131107;0000;12,5417;;;
131108;0000;19,625;;;
131109;0000;13,375;;;
131110;0000;14,2917;;;
131111;0000;15,3333;;;
131112;0000;19;;;
131113;0000;22,4583;;;
131114;0000;12,5417;;;
131115;0000;16,9583;;;
131116;0000;18;;;
131117;0000;21,375;;;
131118;0000;23,0833;;;
131119;0000;25,9583;;;
131120;0000;26,2083;;;
131121;0000;31,7917;;;
131122;0000;25,4583;;;
131123;0000;25,4583;;;
131124;0000;;;69,75;
131125;0000;13,25;;;
131126;0000;25,4167;;;
131127;0000;16,4167;;;
131128;0000;16,2083;;;
131129;0000;18;;;
131130;0000;21,2917;;;
131201;0000;15,3333;;;
131202;0000;22,5217;;;
131203;0000;33,875;;;
131204;0000;23,125;;;
131205;0000;22;;;
131206;0000;27,5;;;
131207;0000;27,9167;;;
131208;0000;34,875;;;
131209;0000;19,9583;;;
131210;0000;28,625;;;
131211;0000;27,5;;;
131212;0000;36,4166;;;
131213;0000;31,1667;;;
131214;0000;37,2916;;;
131215;0000;24,0417;;;
131216;0000;30,5417;;;
131217;0000;31,4583;;;
131218;0000;29,5417;;;
131219;0000;34,5;;;
131220;0000;23,2083;;;
131221;0000;36,5416;;;
131222;0000;33,25;;;
131223;0000;41,875;;;
131224;0000;32,5833;;;
131225;0000;26,3333;;;
131226;0000;27,9583;;;
131227;0000;30,9583;;;
131228;0000;29;;;
131229;0000;17,6956;;;
131230;0000;23,75;;;
131231;0000;28,1667;;;
140101;0000;17,3333;;;
140102;0000;12,9167;;;
140103;0000;17,8333;;;
140104;0000;16,5417;;;
140105;0000;15,0833;;;
140106;0000;17,375;;;
140107;0000;21,0833;;;
140108;0000;31,0417;;;
140109;0000;28,25;;;
140110;0000;18,5833;;;
140111;0000;21,875;;;
140112;0000;24,9167;;;
140113;0000;21,875;;;
140114;0000;23,375;;;
140115;0000;40,125;;;
140116;0000;47,1666;;;
140117;0000;39,875;;;
140118;0000;30,125;;;
140119;0000;26,875;;;
140120;0000;25,25;;;
140121;0000;16;;;
140122;0000;20,375;;;
140123;0000;8,04166;;;
140124;0000;;;83,5833;
140125;0000;13,5909;;;
140126;0000;15,5;;;
140127;0000;17,0417;;;
140128;0000;19;;;
140129;0000;22,25;;;
140130;0000;17,375;;;
140131;0000;13,875;;;
140201;0000;15,6667;;;
140202;0000;13,4167;;;
140203;0000;10,8333;;;
140204;0000;14,2083;;;
140205;0000;10,2083;;;
140206;0000;17,2917;;;
140207;0000;14,2083;;;
140208;0000;13,2083;;;
140209;0000;12,5417;;;
140210;0000;16,1667;;;
140211;0000;15,5;;;
140212;0000;23,5417;;;
140213;0000;43,0416;;;
140214;0000;55,9166;;;
140215;0000;40,5833;;;
140216;0000;30,25;;;
140217;0000;24,3333;;;
140218;0000;19,4167;;;
140219;0000;29,5;;;
140220;0000;30,9167;;;
140221;0000;27,5833;;;
140222;0000;27,25;;;
140223;0000;21,125;;;
140224;0000;39,25;;;
140225;0000;46,2916;;;
140226;0000;31,375;;;
140227;0000;26,9583;;;
140228;0000;35,375;;;
140301;0000;29,4167;;;
140302;0000;32,0833;;;
140303;0000;21,4167;;;
140304;0000;27,5417;;;
140305;0000;23,875;;;
140306;0000;33,0416;;;
140307;0000;29,9583;;;
140308;0000;37;;;
140309;0000;17,9167;;;
140310;0000;29,9583;;;
140311;0000;11,7083;;;
140312;0000;10,375;;;
140313;0000;15,625;;;
140314;0000;20,6667;;;
140315;0000;14;;;
140316;0000;13,1667;;;
140317;0000;14,7083;;;
140318;0000;20,9583;;;
140319;0000;24,4583;;;
140320;0000;24,1667;;;
140321;0000;39,7916;;;
140322;0000;33,75;;;
140323;0000;22,7917;;;
140324;0000;25;;;
140325;0000;42,9583;;;
140326;0000;60,5416;;;
140327;0000;43,0833;;;
140328;0000;35,8333;;;
140329;0000;16,9167;;;
140330;0000;11,8333;;;
140331;0000;25,7917;;;
140401;0000;;;36,3333;
140402;0000;;;43,4583;
140403;0000;;;32;
140404;0000;;;38,5833;
140405;0000;;;35,375;
140406;0000;;;21,0833;
140407;0000;;;55,2916;
140408;0000;33,8333;;;
140409;0000;38,1666;;;
140410;0000;45,9583;;;
140411;0000;43,8333;;;
140412;0000;;;19,9167;
140413;0000;;;0;
140414;0000;;;55,5416;
140415;0000;24,875;;;
140416;0000;49,6666;;;
140417;0000;62,2727;;;
140418;0000;73,8333;;;
140419;0000;82,875;;;
140420;0000;82,4583;;;
140421;0000;28,95;;;
140422;0000;24,2;;;
140423;0000;32,0416;;;
140424;0000;72,625;;;
140425;0000;119,458;;;
140426;0000;53,9583;;;
140427;0000;91,2916;;;
140428;0000;97,0833;;;
140429;0000;122,917;;;
140430;0000;40,375;;;
140501;0000;64,9583;;;
140502;0000;41,2916;;;
140503;0000;16,125;;;
140504;0000;65,25;;;
140505;0000;78,3478;;;
140506;0000;31,5;;;
140507;0000;23,25;;;
140508;0000;21,7917;;;
140509;0000;46,7916;;;
140510;0000;63,7083;;;
140511;0000;83,5416;;;
140512;0000;54,2083;;;
140513;0000;57,5;;;
140514;0000;52,625;;;
140515;0000;34,6666;;;
140516;0000;114,583;;;
140517;0000;212,667;;;
140518;0000;24,0417;;;
140519;0000;40,2083;;;
140520;0000;32,2916;;;
140521;0000;63,3333;;;
140522;0000;113,792;;;
140523;0000;149,333;;;
140524;0000;155,167;;;
140525;0000;76,4583;;;
140526;0000;61,7916;;;
140527;0000;113,917;;;
140528;0000;30,8333;;;
140529;0000;41,7083;;;
140530;0000;30,9167;;;
140531;0000;21,4583;;;
140601;0000;14,2917;;;
140602;0000;13,5;;;
140603;0000;36,0416;;;
140604;0000;30,875;;;
140605;0000;38,0416;;;
140606;0000;24,4545;;;
140607;0000;21,2083;;;
140608;0000;28,0833;;;
140609;0000;48,3043;;;
140610;0000;14,7083;;;
140611;0000;77,8333;;;
140612;0000;87,0416;;;
140613;0000;31,7083;;;
140614;0000;21,625;;;
140615;0000;82,25;;;
140616;0000;140,292;;;
140617;0000;191,542;;;
140618;0000;137,25;;;
140619;0000;123,583;;;
140620;0000;83,1666;;;
140621;0000;20,8333;;;
140622;0000;21,5417;;;
140623;0000;89,7916;;;
140624;0000;196;;;
140625;0000;236,167;;;
140626;0000;81,875;;;
140627;0000;159,625;;;
140628;0000;135,417;;;
140629;0000;42,2083;;;
140630;0000;50,9583;;;
140701;0000;44,5;;;
140702;0000;44,1666;;;
140703;0000;44,1666;;;
140704;0000;63,7916;;;
140705;0000;86,2916;;;
140706;0000;60,0416;;;
140707;0000;80,5652;;;
140708;0000;145,167;;;
140709;0000;261,875;;;
140710;0000;162,25;;;
140711;0000;78,5416;;;
140712;0000;51;;;
140713;0000;54,9583;;;
140714;0000;22,125;;;
140715;0000;39,6956;;;
140716;0000;37,1666;;;
140717;0000;117,333;;;
140718;0000;173,333;;;
140719;0000;173,583;;;
140720;0000;93,9583;;;
140721;0000;53,9583;;;
140722;0000;;;;
140723;0000;164,917;;;
140724;0000;63,4583;;;
140725;0000;45,6666;;;
140726;0000;56,0416;;;
140727;0000;11,9583;;;
140728;0000;29,0833;;;
140729;0000;43,0833;;;
140730;0000;53,0833;;;
140731;0000;21,2083;;;
140801;0000;18,5;;;
140802;0000;22,625;;;
140803;0000;59,0416;;;
140804;0000;109,583;;;
140805;0000;30,1739;;;
140806;0000;47,875;;;
140807;0000;84,125;;;
140808;0000;61,5;;;
140809;0000;79,5833;;;
140810;0000;107,5;;;
140811;0000;51,625;;;
140812;0000;124,136;;;
140813;0000;180,25;;;
140814;0000;175,792;;;
140815;0000;89,125;;;
140816;0000;81,625;;;
140817;0000;74,5833;;;
140818;0000;100,167;;;
140819;0000;59,9565;;;
140820;0000;74,1666;;;
140821;0000;96,4583;;;
140822;0000;65,3333;;;
140823;0000;22,7083;;;
140824;0000;45,5833;;;
140825;0000;68,625;;;
140826;0000;93,75;;;
140827;0000;78,2916;;;
140828;0000;59,4583;;;
140829;0000;;;368,75;
140830;0000;38,625;;;
140831;0000;40,875;;;
140901;0000;13,6956;;;
140902;0000;21,4167;;;
140903;0000;53,2083;;;
140904;0000;88,875;;;
140905;0000;18,375;;;
140906;0000;21;;;
140907;0000;16,875;;;
140908;0000;26,6667;;;
140909;0000;40,4166;;;
140910;0000;122,13;;;
140911;0000;114,083;;;
140912;0000;45,0416;;;
140913;0000;67,5;;;
140914;0000;60;;;
140915;0000;60,9166;;;
140916;0000;37,7083;;;
140917;0000;48,75;;;
140918;0000;24,4167;;;
140919;0000;34,8333;;;
140920;0000;27,0417;;;
140921;0000;18;;;
140922;0000;23,625;;;
140923;0000;34,8695;;;
140924;0000;22,0952;;;
140925;0000;38,2083;;;
140926;0000;38,5833;;;
140927;0000;22;;;
140928;0000;14,5;;;
140929;0000;33,1666;;;
140930;0000;34,5416;;;
141001;0000;60,3333;;;
141002;0000;46,5;;;
141003;0000;37,5;;;
141004;0000;31,375;;;
141005;0000;50,6666;;;
141006;0000;54,1304;;;
141007;0000;26,2727;;;
141008;0000;42;;;
141009;0000;48,5833;;;
141010;0000;71,842;;;
141011;0000;;;;
141012;0000;;;;
141013;0000;;;;
141014;0000;;;487,761;
141015;0000;41,9166;;;
141016;0000;27,4167;;;
141017;0000;30,7083;;;
141018;0000;37,7083;;;
141019;0000;27,9167;;;
141020;0000;18,4583;;;
141021;0000;21,2917;;;
141022;0000;19,1667;;;
141023;0000;;;438,062;
141024;0000;39,125;;;
141025;0000;35,9583;;;
141026;0000;22,2083;;;
141027;0000;34,1666;;;
141028;0000;20,2174;;;
141029;0000;16,7083;;;
141030;0000;31,25;;;
141031;0000;37,0833;;;
141101;0000;26,8708;;;
141102;0000;28,5437;;;
141103;0000;40,0163;;;
141104;0000;43,1887;;;
141105;0000;23,5841;;;
141106;0000;19,4079;;;
141107;0000;23,9836;;;
141108;0000;27,5221;;;
141109;0000;16,6008;;;
141110;0000;19,8979;;;
141111;0000;29,1626;;;
141112;0000;35,0449;;;
141113;0000;29,5662;;;
141114;0000;27,9912;;;
141115;0000;25,685;;;
141116;0000;28,18;;;
141117;0000;24,3365;;;
141118;0000;26,2536;;;
141119;0000;31,0562;;;
141120;0000;26,446;;;
141121;0000;30,1408;;;
141122;0000;29,6258;;;
141123;0000;23,7182;;;
141124;0000;19,2044;;;
141125;0000;20,0896;;;
141126;0000;22,3475;;;
141127;0000;27,767;;;
141128;0000;31,19;;;
141129;0000;21,4073;;;
141130;0000;21,4626;;;
141201;0000;24,3991;;;
141202;0000;32,0049;;;
141203;0000;32,9587;;;
141204;0000;34,4117;;;
141205;0000;24,8176;;;
141206;0000;26,9808;;;
141207;0000;21,3065;;;
141208;0000;22,0666;;;
141209;0000;35,0791;;;
141210;0000;34,3316;;;
141211;0000;32,22;;;
141212;0000;32,6049;;;
141213;0000;;;44,727;
141214;0000;;;;
141215;0000;;;;
141216;0000;;;;
141217;0000;;;;
141218;0000;;;;
141219;0000;;;;
141220;0000;;;;
141221;0000;;;;
141222;0000;;;;
141223;0000;25,6127;;;
141224;0000;23,83;;;
141225;0000;20,1704;;;
141226;0000;25,4533;;;
141227;0000;18,9778;;;
141228;0000;20,573;;;
141229;0000;23,8763;;;
141230;0000;18,1818;;;
141231;0000;45,3766;;;
150101;0000;25,0833;;;
150102;0000;16,6522;;;
150103;0000;17,75;;;
150104;0000;16,9583;;;
150105;0000;19,2917;;;
150106;0000;26,4167;;;
150107;0000;33,4583;;;
150108;0000;31,625;;;
150109;0000;25,125;;;
150110;0000;24,4167;;;
150111;0000;27,7917;;;
150112;0000;29,5833;;;
150113;0000;22,3333;;;
150114;0000;26,4583;;;
150115;0000;38,1666;;;
150116;0000;29,9565;;;
150117;0000;20,25;;;
150118;0000;13,8333;;;
150119;0000;23,9583;;;
150120;0000;37,8695;;;
150121;0000;27,6667;;;
150122;0000;28,3182;;;
150123;0000;31,375;;;
150124;0000;22,375;;;
150125;0000;19,6522;;;
150126;0000;29,0869;;;
150127;0000;34,7083;;;
150128;0000;32,875;;;
150129;0000;38,2916;;;
150130;0000;28,1667;;;
150131;0000;22,875;;;
150201;0000;26,2727;;;
150202;0000;37,625;;;
150203;0000;38,4166;;;
150204;0000;35,7391;;;
150205;0000;34,8182;;;
150206;0000;25,7727;;;
150207;0000;30,6667;;;
150208;0000;21,8636;;;
150209;0000;23,2917;;;
150210;0000;31,9583;;;
150211;0000;31,3333;;;
150212;0000;33,5416;;;
150213;0000;37,75;;;
150214;0000;35,0833;;;
150215;0000;25,3333;;;
150216;0000;32,9583;;;
150217;0000;39,8333;;;
150218;0000;45,3333;;;
150219;0000;31,0454;;;
150220;0000;37,3333;;;
150221;0000;38,0869;;;
150222;0000;27,7826;;;
150223;0000;41,9;;;
150224;0000;36,1364;;;
150225;0000;66,1666;;;
150226;0000;58,6522;;;
150227;0000;51,5217;;;
150228;0000;41,5416;;;
150301;0000;35,9583;;;
150302;0000;34,7916;;;
150303;0000;34,25;;;
150304;0000;43,8333;;;
150305;0000;36,5416;;;
150306;0000;24,0417;;;
150307;0000;27,8333;;;
150308;0000;19,5417;;;
150309;0000;41,6086;;;
150310;0000;45,125;;;
150311;0000;34,4166;;;
150312;0000;38,4583;;;
150313;0000;37,2916;;;
150314;0000;32,375;;;
150315;0000;28,4583;;;
150316;0000;37,5;;;
150317;0000;28,2083;;;
150318;0000;43,7083;;;
150319;0000;43,4166;;;
150320;0000;37,2083;;;
150321;0000;47,6666;;;
150322;0000;46,625;;;
150323;0000;50,625;;;
150324;0000;62,3043;;;
150325;0000;55,5416;;;
150326;0000;47,25;;;
150327;0000;51,25;;;
150328;0000;35,8333;;;
150329;0000;20,2917;;;
150330;0000;30,0833;;;
