FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
141017;0000;13,0833;;;
141018;0000;24,4167;;;
141019;0000;15,125;;;
141020;0000;8,79166;;;
141021;0000;7,375;;;
141022;0000;6,70833;;;
141023;0000;8,54166;;;
141024;0000;10,75;;;
141025;0000;11,375;;;
141026;0000;5,29166;;;
141027;0000;10,1667;;;
141028;0000;6,56522;;;
141029;0000;5,83333;;;
141030;0000;16,4583;;;
141031;0000;22,875;;;
141101;0000;13,9439;;;
141102;0000;18,5679;;;
141103;0000;25,8393;;;
141104;0000;24,3936;;;
141105;0000;10,0228;;;
141106;0000;5,94224;;;
141107;0000;9,30174;;;
141108;0000;11,9885;;;
141109;0000;4,55379;;;
141110;0000;7,43378;;;
141111;0000;8,2106;;;
141112;0000;10,5855;;;
141113;0000;7,6535;;;
141114;0000;5,16924;;;
141115;0000;5,56932;;;
141116;0000;5,6095;;;
141117;0000;4,30676;;;
141118;0000;8,94923;;;
141119;0000;10,8764;;;
141120;0000;9,69873;;;
141121;0000;6,38862;;;
141122;0000;8,41237;;;
141123;0000;10,2974;;;
141124;0000;7,23;;;
141125;0000;9,63091;;;
141126;0000;6,98095;;;
141127;0000;8,90561;;;
141128;0000;13,8274;;;
141129;0000;8,17381;;;
141130;0000;7,22557;;;
141201;0000;7,00391;;;
141202;0000;7,51736;;;
141203;0000;7,05162;;;
141204;0000;8,68594;;;
141205;0000;5,43145;;;
141206;0000;11,0499;;;
141207;0000;7,80095;;;
141208;0000;6,18099;;;
141209;0000;7,71817;;;
141210;0000;8,2549;;;
141211;0000;7,12611;;;
141212;0000;7,02928;;;
141213;0000;8,9747;;;
141214;0000;8,06703;;;
141215;0000;7,24491;;;
141216;0000;6,27166;;;
141217;0000;6,69308;;;
141218;0000;6,99324;;;
141219;0000;7,5536;;;
141220;0000;8,31473;;;
141221;0000;8,86707;;;
141222;0000;5,69853;;;
141223;0000;5,7057;;;
141224;0000;6,71624;;;
141225;0000;5,85353;;;
141226;0000;6,49654;;;
141227;0000;6,12287;;;
141228;0000;6,30869;;;
141229;0000;7,24995;;;
141230;0000;6,87399;;;
141231;0000;38,1797;;;
150101;0000;15,9583;;;
150102;0000;6,04166;;;
150103;0000;5,20833;;;
150104;0000;5,20833;;;
150105;0000;5,08333;;;
150106;0000;6,45833;;;
150107;0000;8,25;;;
150108;0000;7,91666;;;
150109;0000;10,625;;;
150110;0000;6,33333;;;
150111;0000;7,75;;;
150112;0000;6,66666;;;
150113;0000;5,08333;;;
150114;0000;7,75;;;
150115;0000;8,41666;;;
150116;0000;6,16666;;;
150117;0000;5,04166;;;
150118;0000;5,54166;;;
150119;0000;6,13636;;;
150120;0000;8,33333;;;
150121;0000;8,25;;;
150122;0000;6,04166;;;
150123;0000;6,41666;;;
150124;0000;5,33333;;;
150125;0000;5,79166;;;
150126;0000;6,3913;;;
150127;0000;7,16666;;;
150128;0000;8,33333;;;
150129;0000;7,75;;;
150130;0000;7,29166;;;
150131;0000;5,5;;;
150201;0000;6,95833;;;
150202;0000;10,2083;;;
150203;0000;8,5;;;
150204;0000;8,95651;;;
150205;0000;7,45833;;;
150206;0000;6,25;;;
150207;0000;7,45833;;;
150208;0000;4,54166;;;
150209;0000;5,08333;;;
150210;0000;6,29166;;;
150211;0000;6,5;;;
150212;0000;6,95833;;;
150213;0000;8,5;;;
150214;0000;8,625;;;
150215;0000;5,70833;;;
150216;0000;7,25;;;
150217;0000;9,45833;;;
150218;0000;7,70833;;;
150219;0000;7,56522;;;
150220;0000;10,875;;;
150221;0000;11,4167;;;
150222;0000;7,13043;;;
150223;0000;9;;;
150224;0000;10,1304;;;
150225;0000;11,375;;;
150226;0000;19,8333;;;
150227;0000;22,7917;;;
150228;0000;15;;;
150301;0000;13,2917;;;
150302;0000;10,2083;;;
150303;0000;6,91666;;;
150304;0000;9,125;;;
150305;0000;9,16666;;;
150306;0000;5,45833;;;
150307;0000;6,625;;;
150308;0000;6,33333;;;
150309;0000;9,70833;;;
150310;0000;7,45833;;;
150311;0000;7,5;;;
150312;0000;9,25;;;
150313;0000;9,91666;;;
150314;0000;8,95833;;;
150315;0000;8,08333;;;
150316;0000;9,75;;;
150317;0000;8,04166;;;
150318;0000;9,875;;;
150319;0000;11,375;;;
150320;0000;7;;;
150321;0000;11,7083;;;
150322;0000;13,6087;;;
150323;0000;11,5417;;;
150324;0000;19,7391;;;
150325;0000;17,375;;;
150326;0000;17,2083;;;
150327;0000;21,2083;;;
150328;0000;13,125;;;
150329;0000;7;;;
150330;0000;8,66666;;;
150331;0000;13;;;
150401;0000;13,7083;;;
150402;0000;7,33333;;;
150403;0000;10,7083;;;
150404;0000;9,91304;;;
150405;0000;8,54166;;;
150406;0000;17,2083;;;
150407;0000;12,9167;;;
150408;0000;10,3333;;;
150409;0000;11,375;;;
150410;0000;14,375;;;
150411;0000;18,625;;;
150412;0000;27,7083;;;
150413;0000;12,7083;;;
150414;0000;22,0417;;;
150415;0000;46,7083;;;
150416;0000;33,2916;;;
150417;0000;37,7916;;;
150418;0000;32,5;;;
150419;0000;41,9565;;;
150420;0000;30;;;
150421;0000;70,625;;;
150422;0000;114,583;;;
150423;0000;90,8333;;;
150424;0000;68,0833;;;
150425;0000;27,3333;;;
150426;0000;60,5833;;;
150427;0000;40,5833;;;
150428;0000;30,1818;;;
150429;0000;21,4583;;;
150430;0000;54,8333;;;
150501;0000;50,5;;;
150502;0000;67,9166;;;
150503;0000;48,1666;;;
150504;0000;53,2916;;;
150505;0000;118,167;;;
150506;0000;122,708;;;
150507;0000;141,792;;;
150508;0000;25,8333;;;
150509;0000;22,125;;;
150510;0000;84,875;;;
150511;0000;55,6666;;;
150512;0000;47,4348;;;
150513;0000;75,9166;;;
150514;0000;81,9166;;;
150515;0000;24,2671;;;
150516;0000;15,7396;;;
150517;0000;28,4071;;;
150518;0000;44,8066;;;
150519;0000;29,1179;;;
150520;0000;20,1409;;;
150521;0000;30,0687;;;
150522;0000;19,0258;;;
150523;0000;89,1512;;;
150524;0000;92,8752;;;
150525;0000;171,822;;;
150526;0000;91,1948;;;
150527;0000;130,957;;;
150528;0000;50,7399;;;
150529;0000;41,6558;;;
150530;0000;26,6758;;;
150531;0000;21,246;;;
150601;0000;18,0624;;;
150602;0000;12,5436;;;
150603;0000;38,4684;;;
150604;0000;16,5857;;;
150605;0000;18,609;;;
150606;0000;20,3982;;;
150607;0000;38,794;;;
150608;0000;37,4991;;;
150609;0000;34,0074;;;
150610;0000;44,3449;;;
150611;0000;76,9662;;;
150612;0000;42,9108;;;
150613;0000;20,9821;;;
150614;0000;33,2324;;;
150615;0000;50,0866;;;
150616;0000;29,1058;;;
150617;0000;140,125;;;
150618;0000;123,372;;;
150619;0000;86,7236;;;
150620;0000;141,169;;;
150621;0000;94,3958;;;
150622;0000;145,813;;;
150623;0000;133,243;;;
150624;0000;41,4753;;;
150625;0000;24,4675;;;
150626;0000;83,1836;;;
150627;0000;71,2725;;;
150628;0000;185,289;;;
150629;0000;84,8932;;;
150630;0000;60,9199;;;
150701;0000;70,9282;;;
150702;0000;123,63;;;
150703;0000;88,7028;;;
150704;0000;79,2961;;;
150705;0000;23,372;;;
150706;0000;36,9984;;;
150707;0000;18,9808;;;
150708;0000;30,5007;;;
150709;0000;47,6411;;;
150710;0000;115,772;;;
150711;0000;48,8336;;;
150712;0000;47,109;;;
150713;0000;49,2891;;;
150714;0000;34,392;;;
150715;0000;17,3316;;;
150716;0000;25,5368;;;
150717;0000;30,6267;;;
150718;0000;32,895;;;
150719;0000;80,1102;;;
150720;0000;85,0591;;;
150721;0000;76,1228;;;
150722;0000;64,739;;;
150723;0000;84,0566;;;
150724;0000;81,3219;;;
150725;0000;14,7308;;;
150726;0000;10,7791;;;
150727;0000;19,5434;;;
150728;0000;41,9925;;;
150729;0000;37,5717;;;
150730;0000;42,3995;;;
150731;0000;12,5808;;;
150801;0000;15,232;;;
150802;0000;21,8758;;;
150803;0000;78,7722;;;
150804;0000;65,6544;;;
150805;0000;10,2523;;;
150806;0000;32,6511;;;
150807;0000;29,1797;;;
150808;0000;50,8383;;;
150809;0000;22,3727;;;
150810;0000;90,8942;;;
150811;0000;127,788;;;
150812;0000;132,458;;;
150813;0000;106,46;;;
150814;0000;36,3503;;;
150815;0000;66,2256;;;
150816;0000;117,067;;;
150817;0000;36,161;;;
150818;0000;37,955;;;
150819;0000;60,1257;;;
150820;0000;47,8731;;;
150821;0000;20,5829;;;
150822;0000;;25,3569;;
150823;0000;27,2701;;;
150824;0000;22,6399;;;
150825;0000;12,5226;;;
150826;0000;24,0666;;;
150827;0000;15,6062;;;
150828;0000;9,69427;;;
150829;0000;41,7234;;;
150830;0000;34,7824;;;
150831;0000;31,8575;;;
150901;0000;60,0396;;;
150902;0000;58,3127;;;
150903;0000;39,5513;;;
150904;0000;56,6511;;;
150905;0000;39,6249;;;
150906;0000;;;;
150907;0000;;;;
150908;0000;41,5601;;;
150909;0000;48,6934;;;
150910;0000;45,1732;;;
150911;0000;64,6622;;;
150912;0000;48,6246;;;
150913;0000;70,9009;;;
150914;0000;62,9586;;;
150915;0000;51,2249;;;
150916;0000;80,1649;;;
150917;0000;85,6255;;;
150918;0000;63,0475;;;
150919;0000;61,2969;;;
150920;0000;50,3491;;;
150921;0000;37,5735;;;
150922;0000;60,3037;;;
150923;0000;27,5887;;;
150924;0000;11,8844;;;
150925;0000;26,966;;;
150926;0000;26,9236;;;
150927;0000;9,4794;;;
150928;0000;23,5294;;;
150929;0000;32,277;;;
150930;0000;49,6462;;;
151001;0000;12,2545;;;
151002;0000;12,2016;;;
151003;0000;19,7418;;;
151004;0000;8,10156;;;
151005;0000;8,9857;;;
151006;0000;13,0858;;;
151007;0000;21,0046;;;
151008;0000;54,0643;;;
151009;0000;32,8464;;;
151010;0000;7,64954;;;
151011;0000;18,4181;;;
151012;0000;18,2058;;;
151013;0000;22;;;
151014;0000;19,1147;;;
151015;0000;24,8906;;;
151016;0000;40,0993;;;
151017;0000;27,5642;;;
151018;0000;6,87041;;;
151019;0000;8,57298;;;
151020;0000;12,2957;;;
151021;0000;20,1938;;;
151022;0000;17,8265;;;
151023;0000;17,4161;;;
151024;0000;11,8311;;;
151025;0000;8,94728;;;
151026;0000;15,5276;;;
151027;0000;14,0561;;;
151028;0000;12,1078;;;
151029;0000;11,2962;;;
151030;0000;10,1222;;;
151031;0000;7,72404;;;
151101;0000;6,38129;;;
151102;0000;9,40395;;;
151103;0000;11,0947;;;
151104;0000;13,2812;;;
151105;0000;7,51978;;;
151106;0000;6,84724;;;
151107;0000;6,31974;;;
151108;0000;6,09866;;;
151109;0000;7,03403;;;
151110;0000;5,42445;;;
151111;0000;9,27895;;;
151112;0000;8,35507;;;
151113;0000;5,64795;;;
151114;0000;5,15891;;;
151115;0000;2,34512;;;
151116;0000;4,94991;;;
151117;0000;10,1572;;;
151118;0000;21,424;;;
151119;0000;20,7182;;;
151120;0000;12,3457;;;
151121;0000;7,21812;;;
151122;0000;5,52237;;;
151123;0000;7,93199;;;
151124;0000;6,66941;;;
151125;0000;6,39937;;;
151126;0000;5,7382;;;
151127;0000;3,44595;;;
151128;0000;5,18924;;;
151129;0000;2,30271;;;
151130;0000;2,64958;;;
151201;0000;4,44521;;;
151202;0000;7,4724;;;
151203;0000;4,44128;;;
151204;0000;2,95316;;;
151205;0000;3,40408;;;
151206;0000;2,16166;;;
151207;0000;5,24662;;;
151208;0000;4,62066;;;
151209;0000;4,15189;;;
151210;0000;2,35187;;;
151211;0000;2,86774;;;
151212;0000;2,39896;;;
151213;0000;4,241;;;
151214;0000;2,61754;;;
151215;0000;5,13745;;;
151216;0000;2,75004;;;
151217;0000;3,04483;;;
151218;0000;4,11345;;;
151219;0000;3,13087;;;
151220;0000;3,16695;;;
151221;0000;4,34579;;;
151222;0000;1,9385;;;
151223;0000;2,62875;;;
151224;0000;3,72008;;;
151225;0000;3,70004;;;
151226;0000;3,13;;;
151227;0000;3,47046;;;
151228;0000;3,77396;;;
151229;0000;4,17408;;;
151230;0000;3,04771;;;
151231;0000;22,1597;;;
160101;0000;4,29182;;;
160102;0000;1,40821;;;
160103;0000;2,32529;;;
160104;0000;2,85952;;;
160105;0000;5,9952;;;
160106;0000;6,06024;;;
160107;0000;8,62694;;;
160108;0000;9,76849;;;
160109;0000;6,3832;;;
160110;0000;5,07212;;;
160111;0000;5,22108;;;
160112;0000;2,81421;;;
160113;0000;3,3805;;;
160114;0000;2,88504;;;
160115;0000;5,5917;;;
160116;0000;4,06908;;;
160117;0000;2,47116;;;
160118;0000;4,12579;;;
160119;0000;2,39725;;;
160120;0000;3,08266;;;
160121;0000;5,7387;;;
160122;0000;1,39879;;;
160123;0000;3,91179;;;
160124;0000;1,9255;;;
160125;0000;;;2,26865;
160126;0000;;;1,15971;
160127;0000;;;1,08692;
160128;0000;;;1;
160129;0000;;;1,37246;
160130;0000;2,79812;;;
160131;0000;4,19208;;;
160201;0000;;;;
160202;0000;4,05379;;;
160203;0000;4,9122;;;
160204;0000;4,27512;;;
160205;0000;5,08833;;;
160206;0000;8,56819;;;
160207;0000;6,09958;;;
160208;0000;6,40073;;;
160209;0000;5,30875;;;
160210;0000;8,81291;;;
160211;0000;11,0463;;;
160212;0000;4,78549;;;
160213;0000;3,43654;;;
160214;0000;3,93166;;;
160215;0000;3,60466;;;
160216;0000;4,30054;;;
160217;0000;6,18446;;;
160218;0000;5,29858;;;
160219;0000;4,27448;;;
160220;0000;3,94421;;;
160221;0000;3,3165;;;
160222;0000;2,93525;;;
160223;0000;5,12817;;;
160224;0000;4,8132;;;
160225;0000;4,94766;;;
160226;0000;7,16132;;;
160227;0000;8,61507;;;
160228;0000;6,9202;;;
160229;0000;7,2332;;;
160301;0000;6,96312;;;
160302;0000;9,07495;;;
160303;0000;3,77662;;;
160304;0000;11,3185;;;
160305;0000;10,7425;;;
160306;0000;8,51199;;;
160307;0000;7,07937;;;
160308;0000;6,3232;;;
160309;0000;4,30816;;;
160310;0000;9,02399;;;
160311;0000;7,11045;;;
160312;0000;11,881;;;
160313;0000;8,99303;;;
160314;0000;7,89236;;;
160315;0000;8,07553;;;
160316;0000;12,5636;;;
160317;0000;9,30981;;;
160318;0000;11,8697;;;
160319;0000;6,78328;;;
160320;0000;8,24878;;;
160321;0000;6,85263;;;
160322;0000;6,55241;;;
160323;0000;6,83508;;;
160324;0000;10,0393;;;
160325;0000;22,2633;;;
160326;0000;15,3776;;;
160327;0000;12,9757;;;
160328;0000;19,6387;;;
160329;0000;28,3983;;;
160330;0000;13,9282;;;
160331;0000;5,54253;;;
160401;0000;13,2229;;;
160402;0000;22,7349;;;
160403;0000;21,3676;;;
160404;0000;28,4446;;;
160405;0000;36,0216;;;
160406;0000;24,0347;;;
160407;0000;22,5878;;;
160408;0000;31,1417;;;
160409;0000;40,2224;;;
160410;0000;23,9998;;;
160411;0000;31,2789;;;
160412;0000;34,9612;;;
160413;0000;17,7743;;;
160414;0000;5,34378;;;
160415;0000;5,48291;;;
160416;0000;16,4712;;;
160417;0000;33,2188;;;
160418;0000;81,7432;;;
160419;0000;25,0945;;;
160420;0000;12,4323;;;
160421;0000;61,5676;;;
160422;0000;23,9945;;;
160423;0000;16,7606;;;
160424;0000;52,9312;;;
160425;0000;73,9253;;;
160426;0000;65,5114;;;
160427;0000;66,1537;;;
160428;0000;104,164;;;
160429;0000;93,3483;;;
160430;0000;99,8062;;;
160501;0000;53,3541;;;
160502;0000;43,1129;;;
160503;0000;69,4769;;;
160504;0000;70,1029;;;
160505;0000;87,5853;;;
160506;0000;84,9161;;;
160507;0000;81,9349;;;
160508;0000;53,0768;;;
160509;0000;81,1891;;;
160510;0000;109,006;;;
160511;0000;32,7442;;;
160512;0000;32,3379;;;
160513;0000;72,8607;;;
160514;0000;44,7791;;;
160515;0000;41,4638;;;
160516;0000;91,7267;;;
160517;0000;85,1995;;;
160518;0000;59,8287;;;
160519;0000;70,0782;;;
160520;0000;105,497;;;
160521;0000;62,6978;;;
160522;0000;127,401;;;
160523;0000;126,769;;;
160524;0000;39,3875;;;
160525;0000;23,105;;;
160526;0000;48,8716;;;
160527;0000;105,189;;;
160528;0000;61,8349;;;
160529;0000;49,1216;;;
160530;0000;52,7863;;;
160531;0000;53,0496;;;
160601;0000;44,4296;;;
160602;0000;91,7163;;;
160603;0000;44,9521;;;
160604;0000;34,2908;;;
160605;0000;59,1025;;;
160606;0000;39,6126;;;
160607;0000;82,9187;;;
160608;0000;51,9562;;;
160609;0000;69,2859;;;
160610;0000;154,447;;;
160611;0000;123,572;;;
160612;0000;163,31;;;
160613;0000;138,37;;;
160614;0000;71,5033;;;
160615;0000;96,5183;;;
160616;0000;146,871;;;
160617;0000;144,804;;;
160618;0000;148,537;;;
160619;0000;105,065;;;
160620;0000;69,4708;;;
160621;0000;142,896;;;
160622;0000;73,0616;;;
160623;0000;85,3004;;;
160624;0000;95,4033;;;
160625;0000;52,0742;;;
160626;0000;125,55;;;
160627;0000;117,979;;;
160628;0000;115,482;;;
160629;0000;87,8408;;;
160630;0000;69,9703;;;
160701;0000;132,408;;;
160702;0000;128,159;;;
160703;0000;215,312;;;
160704;0000;207,508;;;
160705;0000;109,457;;;
160706;0000;34,6367;;;
160707;0000;69,7617;;;
160708;0000;44,1008;;;
160709;0000;51,0496;;;
160710;0000;18,625;;;
160711;0000;25,3463;;;
160712;0000;64,2932;;;
160713;0000;27,8774;;;
160714;0000;41,0192;;;
160715;0000;53,4846;;;
160716;0000;97,6108;;;
160717;0000;43,3833;;;
160718;0000;73,2325;;;
160719;0000;71,0195;;;
160720;0000;46,0516;;;
160721;0000;49,1471;;;
160722;0000;35,2398;;;
160723;0000;34,0787;;;
160724;0000;43,0129;;;
160725;0000;39,6669;;;
160726;0000;106,735;;;
160727;0000;89,9142;;;
160728;0000;38,7542;;;
160729;0000;39,4141;;;
160730;0000;32,8267;;;
160731;0000;26,3223;;;
160801;0000;68,0023;;;
160802;0000;88,9229;;;
160803;0000;38,3552;;;
160804;0000;42,0883;;;
160805;0000;31,3057;;;
160806;0000;14,0751;;;
160807;0000;25,8124;;;
160808;0000;104,432;;;
160809;0000;102,031;;;
160810;0000;58,7817;;;
160811;0000;40,5194;;;
160812;0000;46,0358;;;
160813;0000;50,8158;;;
160814;0000;30,0074;;;
160815;0000;20,1464;;;
160816;0000;17,1795;;;
160817;0000;14,4043;;;
160818;0000;22,8041;;;
160819;0000;38,5468;;;
160820;0000;79,464;;;
160821;0000;80,2271;;;
160822;0000;73,814;;;
160823;0000;32,8729;;;
160824;0000;20,48;;;
160825;0000;15,6625;;;
160826;0000;67,2882;;;
160827;0000;85,7625;;;
160828;0000;58,0758;;;
160829;0000;27,5392;;;
160830;0000;32,4772;;;
160831;0000;66,918;;;
160901;0000;128,49;;;
160902;0000;50,3793;;;
160903;0000;7,87759;;;
160904;0000;21,5646;;;
160905;0000;66,6448;;;
160906;0000;57,8513;;;
160907;0000;44,5692;;;
160908;0000;41,75;;;
160909;0000;24,013;;;
160910;0000;34,5032;;;
160911;0000;21,0965;;;
160912;0000;7,4072;;;
160913;0000;32,4391;;;
160914;0000;45,6283;;;
160915;0000;40,0078;;;
160916;0000;56,4908;;;
160917;0000;38,6525;;;
160918;0000;31,6424;;;
160919;0000;22,8918;;;
160920;0000;24,4198;;;
160921;0000;17,5881;;;
160922;0000;41,9171;;;
160923;0000;26,6682;;;
160924;0000;28,8436;;;
160925;0000;23,0251;;;
160926;0000;23,9372;;;
160927;0000;18,3369;;;
160928;0000;31,5425;;;
160929;0000;6,98833;;;
160930;0000;10,0078;;;
161001;0000;23,4249;;;
161002;0000;21,0956;;;
161003;0000;23,3935;;;
161004;0000;21,1687;;;
161005;0000;31,8706;;;
161006;0000;11,5079;;;
161007;0000;23,3325;;;
161008;0000;18,2556;;;
161009;0000;20,6421;;;
161010;0000;8,44946;;;
161011;0000;21,2192;;;
161012;0000;17,9769;;;
161013;0000;12,3145;;;
161014;0000;17,97;;;
161015;0000;14,2433;;;
161016;0000;18,7324;;;
161017;0000;14,45;;;
161018;0000;25,8733;;;
161019;0000;17,2067;;;
161020;0000;11,3926;;;
161021;0000;8,28563;;;
161022;0000;8,55463;;;
161023;0000;12,7291;;;
161024;0000;9,63174;;;
161025;0000;5,67059;;;
161026;0000;4,98692;;;
161027;0000;6,98587;;;
161028;0000;5,49225;;;
161029;0000;5,63971;;;
161030;0000;2,85475;;;
161031;0000;13,637;;;
161101;0000;21,0573;;;
161102;0000;12,077;;;
161103;0000;5,20837;;;
161104;0000;2,37409;;;
161105;0000;3,14392;;;
161106;0000;4,13229;;;
161107;0000;5,15305;;;
161108;0000;5,88783;;;
161109;0000;6,50056;;;
161110;0000;7,7315;;;
161111;0000;7,78719;;;
161112;0000;5,51279;;;
161113;0000;4,85879;;;
161114;0000;4,9233;;;
161115;0000;7,01077;;;
161116;0000;;;;
161117;0000;;;;
161118;0000;5,29339;;;
161119;0000;6,76862;;;
161120;0000;6,64333;;;
161121;0000;8,3625;;;
161122;0000;14,1713;;;
161123;0000;9,52542;;;
161124;0000;11,893;;;
161125;0000;15,4205;;;
161126;0000;3,77217;;;
161127;0000;1,48292;;;
161128;0000;3,49696;;;
161129;0000;4,63313;;;
161130;0000;5,45695;;;
161201;0000;2,61237;;;
161202;0000;4,46142;;;
161203;0000;4,80904;;;
161204;0000;4,68854;;;
161205;0000;3,38737;;;
161206;0000;5,01337;;;
161207;0000;3,20687;;;
161208;0000;3,64917;;;
161209;0000;3,87212;;;
161210;0000;1,95283;;;
161211;0000;2,313;;;
161212;0000;3,66341;;;
161213;0000;3,77579;;;
161214;0000;4,82271;;;
161215;0000;3,22842;;;
161216;0000;3,99142;;;
161217;0000;3,51287;;;
161218;0000;3,20842;;;
161219;0000;3,55604;;;
161220;0000;5,05842;;;
161221;0000;3,74437;;;
161222;0000;4,03706;;;
161223;0000;2,64675;;;
161224;0000;3,40337;;;
161225;0000;3,55262;;;
161226;0000;2,88996;;;
161227;0000;3,34566;;;
161228;0000;2,66141;;;
161229;0000;3,01562;;;
161230;0000;2,32812;;;
161231;0000;7,33117;;;
170101;0000;6,45721;;;
170102;0000;1,88379;;;
170103;0000;2,63139;;;
170104;0000;3,94329;;;
170105;0000;4,91358;;;
170106;0000;3,7515;;;
170107;0000;4,07633;;;
170108;0000;1,833;;;
170109;0000;;;1;
170110;0000;;;2,25191;
170111;0000;3,11558;;;
170112;0000;3,02504;;;
170113;0000;3,48877;;;
170114;0000;2,38483;;;
170115;0000;2,48804;;;
170116;0000;2,43213;;;
170117;0000;;;1,63638;
170118;0000;;;1,05854;
170119;0000;;;1,01508;
170120;0000;;;1,30169;
170121;0000;2,37929;;;
170122;0000;1,54725;;;
170123;0000;2,28754;;;
170124;0000;1,42154;;;
170125;0000;1,61896;;;
170126;0000;2,212;;;
170127;0000;1,58692;;;
170128;0000;2,07383;;;
170129;0000;2,30346;;;
170130;0000;2,80854;;;
170131;0000;1,95575;;;
170201;0000;5,34429;;;
170202;0000;2,03691;;;
170203;0000;5,28758;;;
170204;0000;2,36496;;;
170205;0000;1,42312;;;
170206;0000;1,95191;;;
170207;0000;2,03583;;;
170208;0000;2,15112;;;
170209;0000;3,79025;;;
170210;0000;2,28583;;;
170211;0000;1,98879;;;
170212;0000;1,60125;;;
170213;0000;4,22787;;;
170214;0000;2,62375;;;
170215;0000;1,72804;;;
170216;0000;3,6695;;;
170217;0000;4,4685;;;
170218;0000;2,18742;;;
170219;0000;1,73725;;;
170220;0000;1,35821;;;
170221;0000;1,17204;;;
170222;0000;1,19083;;;
170223;0000;1,43575;;;
170224;0000;1,40446;;;
170225;0000;1,45458;;;
170226;0000;1,93496;;;
170227;0000;3,68275;;;
170228;0000;4,69604;;;
170301;0000;4,38071;;;
170302;0000;4,90195;;;
170303;0000;4,77354;;;
170304;0000;3,48632;;;
170305;0000;3,872;;;
170306;0000;5,02795;;;
170307;0000;7,97266;;;
170308;0000;11,1869;;;
170309;0000;3,64492;;;
170310;0000;4,15612;;;
170311;0000;5,85641;;;
170312;0000;7,33967;;;
170313;0000;3,29208;;;
170314;0000;2,17413;;;
170315;0000;5,64025;;;
170316;0000;8,96637;;;
170317;0000;15,5351;;;
170318;0000;2,14367;;;
170319;0000;2,46708;;;
170320;0000;4,83504;;;
170321;0000;6,22875;;;
170322;0000;11,7784;;;
170323;0000;10,8667;;;
170324;0000;43,1437;;;
170325;0000;37,0023;;;
170326;0000;7,06825;;;
170327;0000;8,81204;;;
170328;0000;11,4095;;;
170329;0000;12,2156;;;
170330;0000;13,5055;;;
170331;0000;14,399;;;
170401;0000;22,1609;;;
170402;0000;17,617;;;
170403;0000;21,1772;;;
170404;0000;17,7505;;;
170405;0000;14,877;;;
170406;0000;27,0273;;;
170407;0000;21,304;;;
170408;0000;41,0323;;;
170409;0000;42,7946;;;
170410;0000;14,4111;;;
170411;0000;9,02133;;;
170412;0000;18,1262;;;
170413;0000;31,5275;;;
170414;0000;58,7425;;;
170415;0000;26,8754;;;
170416;0000;21,6369;;;
170417;0000;13,6784;;;
170418;0000;17,7715;;;
170419;0000;12,8013;;;
170420;0000;16,6335;;;
170421;0000;30,1672;;;
170422;0000;43,4634;;;
170423;0000;48,5025;;;
170424;0000;32,5084;;;
170425;0000;18,9089;;;
170426;0000;27,0921;;;
170427;0000;16,4781;;;
170428;0000;11,7804;;;
170429;0000;44,6627;;;
170430;0000;42,4678;;;
170501;0000;11;;;
170502;0000;32;;;
170503;0000;54;;;
170504;0000;23;;;
170505;0000;16;;;
170506;0000;16;;;
170507;0000;24;;;
170508;0000;63;;;
170509;0000;93;;;
170510;0000;57;;;
170511;0000;12;;;
170512;0000;11;;;
170513;0000;11;;;
170514;0000;21;;;
170515;0000;67;;;
170516;0000;12;;;
170517;0000;29;;;
170518;0000;48;;;
170519;0000;88;;;
170520;0000;32;;;
170521;0000;21;;;
170522;0000;75;;;
170523;0000;125;;;
170524;0000;90;;;
170525;0000;100;;;
170526;0000;198;;;
170527;0000;86;;;
170528;0000;49;;;
170529;0000;41;;;
170530;0000;41;;;
170531;0000;96;;;
170601;0000;111;;;
170602;0000;55;;;
170603;0000;25;;;
170604;0000;63;;;
170605;0000;133;;;
170606;0000;30;;;
170607;0000;24;;;
170608;0000;34;;;
170609;0000;27;;;
170610;0000;31;;;
170611;0000;150;;;
170612;0000;100;;;
170613;0000;55;;;
170614;0000;28;;;
170615;0000;6;;;
170616;0000;27;;;
170617;0000;39;;;
170618;0000;162;;;
170619;0000;172;;;
170620;0000;57;;;
170621;0000;8;;;
170622;0000;19;;;
170623;0000;53;;;
170624;0000;48;;;
170625;0000;5;;;
170626;0000;49;;;
170627;0000;81;;;
170628;0000;63;;;
170629;0000;31;;;
170630;0000;47;;;
170701;0000;49;;;
170702;0000;52;;;
170703;0000;16;;;
170704;0000;43;;;
170705;0000;24;;;
170706;0000;49;;;
170707;0000;30;;;
170708;0000;26;;;
170709;0000;104;;;
170710;0000;159;;;
170711;0000;128;;;
170712;0000;30;;;
170713;0000;13;;;
170714;0000;16;;;
170715;0000;65;;;
170716;0000;179;;;
170717;0000;195;;;
170718;0000;150;;;
170719;0000;94;;;
170720;0000;62;;;
170721;0000;48;;;
170722;0000;31;;;
170723;0000;44;;;
170724;0000;35;;;
170725;0000;86;;;
170726;0000;37;;;
170727;0000;30;;;
170728;0000;18;;;
170729;0000;58;;;
170730;0000;108;;;
170731;0000;91;;;
170801;0000;87;;;
170802;0000;159;;;
170803;0000;204;;;
170804;0000;101;;;
170805;0000;13;;;
170806;0000;31;;;
170807;0000;27;;;
170808;0000;7;;;
170809;0000;12;;;
170810;0000;8;;;
170811;0000;36;;;
170812;0000;20;;;
